#date: 05.12.2020	time: 19:27:40
#time, s	VRes, V	P, W	Tin, K	Tmid, K	, Tmid2,K	, Tsur,K	Twat, K
3.13466E+3	2.72609E+0	3.71579E-1	3.33192E+2	3.01577E+2	3.03034E+2	2.98571E+2	2.98678E+2
3.13538E+3	2.72618E+0	3.71603E-1	3.33181E+2	3.01585E+2	3.03055E+2	2.98565E+2	2.98687E+2
3.13610E+3	2.72616E+0	3.71596E-1	3.33167E+2	3.01574E+2	3.03022E+2	2.98587E+2	2.98668E+2
3.13683E+3	2.72632E+0	3.71641E-1	3.33172E+2	3.01580E+2	3.03043E+2	2.98568E+2	2.98708E+2
3.13755E+3	2.72620E+0	3.71609E-1	3.33160E+2	3.01573E+2	3.03027E+2	2.98570E+2	2.98694E+2
3.13828E+3	2.72630E+0	3.71637E-1	3.33187E+2	3.01598E+2	3.03032E+2	2.98604E+2	2.98688E+2
3.13900E+3	2.72619E+0	3.71605E-1	3.33155E+2	3.01565E+2	3.03009E+2	2.98568E+2	2.98706E+2
3.13972E+3	2.72616E+0	3.71599E-1	3.33179E+2	3.01565E+2	3.03032E+2	2.98566E+2	2.98680E+2
3.14044E+3	2.72631E+0	3.71639E-1	3.33167E+2	3.01546E+2	3.03023E+2	2.98587E+2	2.98705E+2
3.14116E+3	2.72622E+0	3.71613E-1	3.33175E+2	3.01585E+2	3.03018E+2	2.98575E+2	2.98712E+2
3.14188E+3	2.72610E+0	3.71582E-1	3.33186E+2	3.01591E+2	3.03018E+2	2.98597E+2	2.98676E+2
3.14260E+3	2.72618E+0	3.71604E-1	3.33192E+2	3.01597E+2	3.03027E+2	2.98571E+2	2.98701E+2
3.14334E+3	2.72610E+0	3.71580E-1	3.33176E+2	3.01558E+2	3.03009E+2	2.98575E+2	2.98700E+2
3.14406E+3	2.72620E+0	3.71608E-1	3.33185E+2	3.01575E+2	3.03021E+2	2.98591E+2	2.98695E+2
3.14479E+3	2.72633E+0	3.71643E-1	3.33148E+2	3.01571E+2	3.03022E+2	2.98575E+2	2.98679E+2
3.14551E+3	2.72625E+0	3.71622E-1	3.33189E+2	3.01576E+2	3.03008E+2	2.98589E+2	2.98716E+2
3.14623E+3	2.72616E+0	3.71596E-1	3.33178E+2	3.01566E+2	3.03033E+2	2.98561E+2	2.98665E+2
3.14696E+3	2.72618E+0	3.71603E-1	3.33197E+2	3.01571E+2	3.03013E+2	2.98568E+2	2.98675E+2
3.14768E+3	2.72626E+0	3.71625E-1	3.33164E+2	3.01591E+2	3.03022E+2	2.98564E+2	2.98685E+2
3.14840E+3	2.72633E+0	3.71645E-1	3.33173E+2	3.01578E+2	3.03013E+2	2.98588E+2	2.98684E+2
3.14912E+3	2.72628E+0	3.71631E-1	3.33179E+2	3.01549E+2	3.03052E+2	2.98576E+2	2.98693E+2
3.14985E+3	2.72621E+0	3.71611E-1	3.33182E+2	3.01584E+2	3.03030E+2	2.98552E+2	2.98685E+2
3.15057E+3	2.72611E+0	3.71584E-1	3.33194E+2	3.01575E+2	3.03027E+2	2.98575E+2	2.98669E+2
3.15129E+3	2.72620E+0	3.71608E-1	3.33181E+2	3.01583E+2	3.03036E+2	2.98575E+2	2.98685E+2
3.15201E+3	2.72625E+0	3.71622E-1	3.33193E+2	3.01567E+2	3.03011E+2	2.98565E+2	2.98702E+2
3.15273E+3	2.72629E+0	3.71632E-1	3.33179E+2	3.01575E+2	3.03021E+2	2.98585E+2	2.98660E+2
3.15345E+3	2.72626E+0	3.71624E-1	3.33215E+2	3.01577E+2	3.03017E+2	2.98586E+2	2.98656E+2
3.15418E+3	2.72619E+0	3.71606E-1	3.33190E+2	3.01559E+2	3.03027E+2	2.98580E+2	2.98670E+2
3.15490E+3	2.72627E+0	3.71626E-1	3.33185E+2	3.01548E+2	3.03012E+2	2.98573E+2	2.98701E+2
3.15562E+3	2.72619E+0	3.71606E-1	3.33206E+2	3.01573E+2	3.03027E+2	2.98569E+2	2.98680E+2
3.15634E+3	2.72618E+0	3.71602E-1	3.33188E+2	3.01581E+2	3.03054E+2	2.98562E+2	2.98686E+2
3.15706E+3	2.72628E+0	3.71629E-1	3.33197E+2	3.01570E+2	3.03027E+2	2.98559E+2	2.98691E+2
3.15779E+3	2.72615E+0	3.71594E-1	3.33174E+2	3.01566E+2	3.03024E+2	2.98569E+2	2.98643E+2
3.15851E+3	2.72636E+0	3.71653E-1	3.33184E+2	3.01559E+2	3.03038E+2	2.98584E+2	2.98668E+2
3.15923E+3	2.72627E+0	3.71628E-1	3.33173E+2	3.01557E+2	3.03008E+2	2.98544E+2	2.98698E+2
3.15995E+3	2.72624E+0	3.71620E-1	3.33191E+2	3.01555E+2	3.03016E+2	2.98554E+2	2.98680E+2
3.16066E+3	2.72630E+0	3.71635E-1	3.33206E+2	3.01540E+2	3.03032E+2	2.98553E+2	2.98640E+2
3.16138E+3	2.72621E+0	3.71611E-1	3.33181E+2	3.01581E+2	3.03039E+2	2.98565E+2	2.98659E+2
3.16210E+3	2.72636E+0	3.71651E-1	3.33204E+2	3.01557E+2	3.03041E+2	2.98548E+2	2.98667E+2
3.16282E+3	2.72629E+0	3.71633E-1	3.33181E+2	3.01544E+2	3.03021E+2	2.98573E+2	2.98666E+2
3.16355E+3	2.72612E+0	3.71585E-1	3.33222E+2	3.01555E+2	3.03044E+2	2.98604E+2	2.98667E+2
3.16427E+3	2.72638E+0	3.71657E-1	3.33196E+2	3.01577E+2	3.03050E+2	2.98575E+2	2.98648E+2
3.16499E+3	2.72627E+0	3.71626E-1	3.33217E+2	3.01549E+2	3.03040E+2	2.98552E+2	2.98650E+2
3.16571E+3	2.72618E+0	3.71604E-1	3.33200E+2	3.01582E+2	3.03026E+2	2.98582E+2	2.98669E+2
3.16643E+3	2.72630E+0	3.71636E-1	3.33205E+2	3.01535E+2	3.03052E+2	2.98549E+2	2.98692E+2
3.16714E+3	2.72625E+0	3.71621E-1	3.33219E+2	3.01556E+2	3.03030E+2	2.98539E+2	2.98652E+2
3.16786E+3	2.72630E+0	3.71636E-1	3.33213E+2	3.01543E+2	3.03058E+2	2.98564E+2	2.98651E+2
3.16858E+3	2.72630E+0	3.71635E-1	3.33213E+2	3.01536E+2	3.03030E+2	2.98560E+2	2.98671E+2
3.16930E+3	2.72625E+0	3.71623E-1	3.33195E+2	3.01563E+2	3.03026E+2	2.98559E+2	2.98652E+2
3.17003E+3	2.72628E+0	3.71630E-1	3.33215E+2	3.01545E+2	3.03027E+2	2.98595E+2	2.98648E+2
3.17075E+3	2.72624E+0	3.71619E-1	3.33208E+2	3.01577E+2	3.03031E+2	2.98580E+2	2.98663E+2
3.17148E+3	2.72618E+0	3.71604E-1	3.33196E+2	3.01553E+2	3.03031E+2	2.98571E+2	2.98663E+2
3.17220E+3	2.72622E+0	3.71613E-1	3.33213E+2	3.01538E+2	3.03032E+2	2.98556E+2	2.98645E+2
3.17293E+3	2.72627E+0	3.71627E-1	3.33205E+2	3.01548E+2	3.03033E+2	2.98551E+2	2.98661E+2
3.17364E+3	2.72610E+0	3.71580E-1	3.33199E+2	3.01544E+2	3.03029E+2	2.98560E+2	2.98647E+2
3.17436E+3	2.72616E+0	3.71597E-1	3.33236E+2	3.01509E+2	3.03039E+2	2.98571E+2	2.98642E+2
3.17508E+3	2.72626E+0	3.71624E-1	3.33218E+2	3.01539E+2	3.03031E+2	2.98524E+2	2.98629E+2
3.17580E+3	2.72614E+0	3.71592E-1	3.33211E+2	3.01540E+2	3.03043E+2	2.98551E+2	2.98636E+2
3.17652E+3	2.72626E+0	3.71625E-1	3.33208E+2	3.01531E+2	3.03033E+2	2.98524E+2	2.98651E+2
3.17725E+3	2.72621E+0	3.71610E-1	3.33210E+2	3.01555E+2	3.03026E+2	2.98580E+2	2.98662E+2
3.17798E+3	2.72627E+0	3.71628E-1	3.33213E+2	3.01564E+2	3.03032E+2	2.98526E+2	2.98634E+2
3.17870E+3	2.72626E+0	3.71626E-1	3.33184E+2	3.01554E+2	3.02997E+2	2.98551E+2	2.98635E+2
3.17942E+3	2.72626E+0	3.71626E-1	3.33208E+2	3.01549E+2	3.03032E+2	2.98562E+2	2.98626E+2
3.18015E+3	2.72626E+0	3.71626E-1	3.33209E+2	3.01577E+2	3.03024E+2	2.98553E+2	2.98644E+2
3.18088E+3	2.72620E+0	3.71608E-1	3.33216E+2	3.01544E+2	3.03047E+2	2.98533E+2	2.98644E+2
3.18160E+3	2.72628E+0	3.71630E-1	3.33226E+2	3.01530E+2	3.03045E+2	2.98561E+2	2.98621E+2
3.18232E+3	2.72632E+0	3.71640E-1	3.33210E+2	3.01517E+2	3.03041E+2	2.98568E+2	2.98660E+2
3.18304E+3	2.72608E+0	3.71576E-1	3.33229E+2	3.01558E+2	3.03038E+2	2.98538E+2	2.98653E+2
3.18376E+3	2.72614E+0	3.71591E-1	3.33231E+2	3.01533E+2	3.03035E+2	2.98566E+2	2.98638E+2
3.18449E+3	2.72628E+0	3.71631E-1	3.33241E+2	3.01542E+2	3.03041E+2	2.98542E+2	2.98649E+2
3.18521E+3	2.72621E+0	3.71610E-1	3.33227E+2	3.01551E+2	3.03040E+2	2.98557E+2	2.98621E+2
3.18594E+3	2.72621E+0	3.71611E-1	3.33224E+2	3.01555E+2	3.03031E+2	2.98560E+2	2.98632E+2
3.18667E+3	2.72626E+0	3.71625E-1	3.33215E+2	3.01546E+2	3.03042E+2	2.98533E+2	2.98649E+2
3.18739E+3	2.72623E+0	3.71617E-1	3.33234E+2	3.01552E+2	3.03058E+2	2.98528E+2	2.98621E+2
3.18811E+3	2.72628E+0	3.71630E-1	3.33207E+2	3.01551E+2	3.03028E+2	2.98572E+2	2.98636E+2
3.18884E+3	2.72620E+0	3.71607E-1	3.33223E+2	3.01534E+2	3.03046E+2	2.98527E+2	2.98627E+2
3.18956E+3	2.72615E+0	3.71595E-1	3.33251E+2	3.01557E+2	3.03038E+2	2.98517E+2	2.98611E+2
3.19029E+3	2.72617E+0	3.71600E-1	3.33232E+2	3.01562E+2	3.03016E+2	2.98523E+2	2.98655E+2
3.19101E+3	2.72630E+0	3.71635E-1	3.33206E+2	3.01589E+2	3.03030E+2	2.98506E+2	2.98623E+2
3.19174E+3	2.72630E+0	3.71635E-1	3.33206E+2	3.01538E+2	3.03030E+2	2.98532E+2	2.98627E+2
3.19246E+3	2.72623E+0	3.71616E-1	3.33249E+2	3.01548E+2	3.03027E+2	2.98535E+2	2.98646E+2
3.19319E+3	2.72632E+0	3.71642E-1	3.33230E+2	3.01550E+2	3.03017E+2	2.98534E+2	2.98665E+2
3.19391E+3	2.72631E+0	3.71637E-1	3.33233E+2	3.01557E+2	3.03033E+2	2.98555E+2	2.98621E+2
3.19464E+3	2.72625E+0	3.71621E-1	3.33238E+2	3.01565E+2	3.03022E+2	2.98513E+2	2.98638E+2
3.19536E+3	2.72627E+0	3.71627E-1	3.33269E+2	3.01588E+2	3.03036E+2	2.98538E+2	2.98640E+2
3.19608E+3	2.72629E+0	3.71634E-1	3.33256E+2	3.01564E+2	3.03040E+2	2.98525E+2	2.98652E+2
3.19680E+3	2.72624E+0	3.71618E-1	3.33248E+2	3.01548E+2	3.03040E+2	2.98531E+2	2.98603E+2
3.19752E+3	2.72629E+0	3.71633E-1	3.33242E+2	3.01567E+2	3.03045E+2	2.98521E+2	2.98633E+2
3.19824E+3	2.72633E+0	3.71645E-1	3.33239E+2	3.01541E+2	3.03035E+2	2.98536E+2	2.98646E+2
3.19897E+3	2.72629E+0	3.71632E-1	3.33259E+2	3.01555E+2	3.03051E+2	2.98520E+2	2.98653E+2
3.19970E+3	2.72627E+0	3.71627E-1	3.33248E+2	3.01547E+2	3.03059E+2	2.98558E+2	2.98640E+2
3.20042E+3	2.72615E+0	3.71595E-1	3.33254E+2	3.01576E+2	3.03057E+2	2.98528E+2	2.98625E+2
3.20114E+3	2.72625E+0	3.71621E-1	3.33248E+2	3.01563E+2	3.03025E+2	2.98509E+2	2.98632E+2
3.20186E+3	2.72620E+0	3.71609E-1	3.33255E+2	3.01556E+2	3.03039E+2	2.98534E+2	2.98607E+2
3.20258E+3	2.72619E+0	3.71606E-1	3.33250E+2	3.01570E+2	3.03058E+2	2.98526E+2	2.98608E+2
3.20330E+3	2.72617E+0	3.71601E-1	3.33287E+2	3.01559E+2	3.03037E+2	2.98526E+2	2.98622E+2
3.20402E+3	2.72617E+0	3.71599E-1	3.33263E+2	3.01566E+2	3.03023E+2	2.98535E+2	2.98625E+2
3.20474E+3	2.72624E+0	3.71619E-1	3.33260E+2	3.01574E+2	3.03031E+2	2.98547E+2	2.98650E+2
3.20546E+3	2.72617E+0	3.71601E-1	3.33272E+2	3.01571E+2	3.03037E+2	2.98539E+2	2.98615E+2
3.20618E+3	2.72610E+0	3.71580E-1	3.33247E+2	3.01565E+2	3.03058E+2	2.98553E+2	2.98587E+2
3.20690E+3	2.72625E+0	3.71621E-1	3.33263E+2	3.01563E+2	3.03042E+2	2.98515E+2	2.98584E+2
3.20761E+3	2.72626E+0	3.71625E-1	3.33265E+2	3.01563E+2	3.03049E+2	2.98512E+2	2.98617E+2
3.20834E+3	2.72613E+0	3.71590E-1	3.33244E+2	3.01582E+2	3.03052E+2	2.98520E+2	2.98582E+2
3.20907E+3	2.72633E+0	3.71643E-1	3.33262E+2	3.01554E+2	3.03051E+2	2.98514E+2	2.98605E+2
3.20979E+3	2.72627E+0	3.71628E-1	3.33255E+2	3.01601E+2	3.03080E+2	2.98509E+2	2.98584E+2
3.21051E+3	2.72626E+0	3.71624E-1	3.33242E+2	3.01584E+2	3.03048E+2	2.98520E+2	2.98609E+2
3.21123E+3	2.72625E+0	3.71621E-1	3.33278E+2	3.01571E+2	3.03062E+2	2.98524E+2	2.98583E+2
3.21196E+3	2.72623E+0	3.71618E-1	3.33270E+2	3.01584E+2	3.03052E+2	2.98499E+2	2.98589E+2
3.21268E+3	2.72622E+0	3.71614E-1	3.33268E+2	3.01583E+2	3.03065E+2	2.98514E+2	2.98599E+2
3.21339E+3	2.72620E+0	3.71607E-1	3.33283E+2	3.01585E+2	3.03070E+2	2.98516E+2	2.98581E+2
3.21411E+3	2.72627E+0	3.71627E-1	3.33284E+2	3.01580E+2	3.03058E+2	2.98503E+2	2.98577E+2
3.21484E+3	2.72632E+0	3.71641E-1	3.33274E+2	3.01567E+2	3.03068E+2	2.98517E+2	2.98582E+2
3.21555E+3	2.72627E+0	3.71628E-1	3.33273E+2	3.01567E+2	3.03055E+2	2.98531E+2	2.98585E+2
3.21628E+3	2.72629E+0	3.71632E-1	3.33238E+2	3.01576E+2	3.03040E+2	2.98522E+2	2.98601E+2
3.21701E+3	2.72636E+0	3.71653E-1	3.33295E+2	3.01595E+2	3.03045E+2	2.98527E+2	2.98602E+2
3.21773E+3	2.72630E+0	3.71636E-1	3.33260E+2	3.01602E+2	3.03068E+2	2.98530E+2	2.98575E+2
3.21846E+3	2.72635E+0	3.71649E-1	3.33290E+2	3.01560E+2	3.03036E+2	2.98499E+2	2.98584E+2
3.21918E+3	2.72631E+0	3.71639E-1	3.33261E+2	3.01566E+2	3.03048E+2	2.98504E+2	2.98590E+2
3.21989E+3	2.72617E+0	3.71599E-1	3.33265E+2	3.01586E+2	3.03058E+2	2.98489E+2	2.98604E+2
3.22061E+3	2.72623E+0	3.71615E-1	3.33281E+2	3.01567E+2	3.03042E+2	2.98528E+2	2.98575E+2
3.22133E+3	2.72631E+0	3.71638E-1	3.33281E+2	3.01585E+2	3.03073E+2	2.98531E+2	2.98586E+2
3.22205E+3	2.72614E+0	3.71592E-1	3.33253E+2	3.01592E+2	3.03074E+2	2.98506E+2	2.98577E+2
3.22278E+3	2.72631E+0	3.71639E-1	3.33261E+2	3.01588E+2	3.03060E+2	2.98522E+2	2.98605E+2
3.22350E+3	2.72630E+0	3.71636E-1	3.33291E+2	3.01580E+2	3.03074E+2	2.98542E+2	2.98574E+2
3.22422E+3	2.72624E+0	3.71618E-1	3.33296E+2	3.01593E+2	3.03053E+2	2.98514E+2	2.98571E+2
3.22495E+3	2.72637E+0	3.71655E-1	3.33295E+2	3.01590E+2	3.03072E+2	2.98498E+2	2.98571E+2
3.22568E+3	2.72627E+0	3.71627E-1	3.33296E+2	3.01581E+2	3.03060E+2	2.98519E+2	2.98542E+2
3.22640E+3	2.72632E+0	3.71642E-1	3.33276E+2	3.01603E+2	3.03070E+2	2.98521E+2	2.98581E+2
3.22711E+3	2.72624E+0	3.71620E-1	3.33300E+2	3.01607E+2	3.03082E+2	2.98528E+2	2.98565E+2
3.22783E+3	2.72623E+0	3.71617E-1	3.33287E+2	3.01606E+2	3.03056E+2	2.98525E+2	2.98598E+2
3.22855E+3	2.72614E+0	3.71591E-1	3.33315E+2	3.01568E+2	3.03061E+2	2.98531E+2	2.98552E+2
3.22928E+3	2.72628E+0	3.71630E-1	3.33294E+2	3.01620E+2	3.03062E+2	2.98517E+2	2.98559E+2
3.23000E+3	2.72630E+0	3.71635E-1	3.33275E+2	3.01599E+2	3.03068E+2	2.98495E+2	2.98564E+2
3.23073E+3	2.72619E+0	3.71606E-1	3.33318E+2	3.01617E+2	3.03069E+2	2.98502E+2	2.98570E+2
3.23145E+3	2.72630E+0	3.71634E-1	3.33295E+2	3.01608E+2	3.03069E+2	2.98517E+2	2.98565E+2
